id,cip_prefix,completions
141167,30,2
141167,31,2
141167,42,15
141167,43,79
141167,44,24
141167,51,97
141167,52,57
141167,99,540
141185,09,6
141185,13,16
141185,19,3
141185,23,2
141185,24,27
141185,26,5
141185,30,6
141185,31,7
141185,39,30
141185,42,23
141185,43,2
141185,50,2
141185,51,23
141185,52,31
141185,54,1
141185,99,184
141237,09,1
141237,13,15
141237,23,3
141237,26,3
141237,31,5
141237,39,35
141237,42,41
141237,43,14
141237,51,14
141237,52,73
141237,54,1
141237,99,205
141255,01,2
141255,11,45
141255,12,433
141255,13,17
141255,19,36
141255,23,3
141255,24,102
141255,41,57
141255,43,22
141255,46,11
141255,47,207
141255,48,225
141255,49,255
141255,50,39
141255,51,511
141255,52,177
141255,99,2142
141264,09,106
141264,11,41
141264,13,630
141264,14,4
141264,15,1
141264,16,40
141264,22,1
141264,23,30
141264,24,110
141264,25,128
141264,26,78
141264,27,5
141264,31,26
141264,38,5
141264,40,22
141264,42,168
141264,43,82
141264,44,105
141264,45,69
141264,50,81
141264,51,383
141264,52,474
141264,54,17
141264,99,2606
141325,03,2
141325,09,1
141325,13,15
141325,23,1
141325,26,6
141325,38,2
141325,42,24
141325,45,2
141325,50,10
141325,51,24
141325,52,33
141325,54,4
141325,99,124
141334,09,102
141334,11,29
141334,13,1351
141334,16,11
141334,23,25
141334,26,119
141334,27,8
141334,30,62
141334,31,86
141334,38,11
141334,40,23
141334,42,182
141334,44,35
141334,45,210
141334,50,70
141334,51,349
141334,52,473
141334,54,35
141334,99,3181
141361,03,2
141361,09,6
141361,13,23
141361,16,2
141361,23,13
141361,26,13
141361,27,2
141361,30,2
141361,31,10
141361,40,3
141361,42,21
141361,44,3
141361,45,1
141361,50,22
141361,52,41
141361,54,8
141361,99,172
141486,03,18
141486,09,7
141486,13,102
141486,24,43
141486,26,18
141486,30,1
141486,38,3
141486,42,109
141486,43,82
141486,50,12
141486,51,96
141486,52,112
141486,54,6
141486,99,609
141565,01,18
141565,03,34
141565,05,21
141565,09,37
141565,11,10
141565,13,10
141565,16,14
141565,23,10
141565,26,70
141565,27,10
141565,30,2
141565,31,33
141565,38,2
141565,40,23
141565,42,79
141565,43,36
141565,45,60
141565,49,2
141565,50,6
141565,51,123
141565,52,75
141565,54,7
141565,99,682
141574,01,49
141574,03,67
141574,04,62
141574,05,90
141574,09,137
141574,10,56
141574,11,128
141574,13,490
141574,14,328
141574,16,169
141574,19,64
141574,22,95
141574,23,48
141574,24,63
141574,25,14
141574,26,311
141574,27,28
141574,30,21
141574,31,110
141574,38,14
141574,40,94
141574,42,233
141574,44,191
141574,45,297
141574,50,122
141574,51,339
141574,52,825
141574,54,19
141574,99,4464
141608,12,43
141608,99,43
141644,03,17
141644,09,30
141644,11,14
141644,13,42
141644,14,9
141644,23,10
141644,24,13
141644,26,57
141644,27,6
141644,30,29
141644,40,10
141644,42,46
141644,43,37
141644,44,43
141644,45,12
141644,50,9
141644,51,193
141644,52,157
141644,54,13
141644,99,747
141680,11,78
141680,12,34
141680,13,23
141680,15,47
141680,19,8
141680,24,71
141680,30,5
141680,43,118
141680,44,8
141680,46,230
141680,47,67
141680,48,40
141680,50,5
141680,99,734
141796,05,3
141796,10,10
141796,11,40
141796,12,59
141796,22,26
141796,24,308
141796,30,59
141796,51,156
141796,52,94
141796,99,755
141802,05,3
141802,10,7
141802,12,23
141802,13,8
141802,15,6
141802,24,68
141802,30,6
141802,46,12
141802,47,43
141802,51,40
141802,52,115
141802,99,331
141811,01,10
141811,05,1
141811,10,1
141811,11,131
141811,12,28
141811,13,72
141811,15,13
141811,24,574
141811,30,47
141811,47,60
141811,51,33
141811,52,86
141811,99,1056
141839,01,2
141839,05,9
141839,10,14
141839,12,18
141839,13,22
141839,15,3
141839,19,3
141839,24,170
141839,30,23
141839,43,5
141839,44,10
141839,46,6
141839,51,60
141839,52,56
141839,99,401
141981,10,47
141981,13,42
141981,24,19
141981,30,75
141981,43,7
141981,44,115
141981,45,106
141981,52,219
141981,99,630
141990,01,60
141990,05,59
141990,24,202
141990,30,12
141990,41,5
141990,99,338
142054,51,329
142054,99,329
142090,39,18
142090,99,18
142115,03,41
142115,05,7
142115,09,260
142115,11,163
142115,13,471
142115,14,276
142115,16,207
142115,23,93
142115,24,180
142115,26,319
142115,27,47
142115,30,380
142115,31,26
142115,38,11
142115,40,80
142115,42,189
142115,43,167
142115,44,359
142115,45,186
142115,50,168
142115,51,1061
142115,52,1301
142115,54,31
142115,99,6023
142179,11,50
142179,15,14
142179,22,7
142179,24,134
142179,47,14
142179,48,14
142179,51,141
142179,52,21
142179,99,395
142276,03,3
142276,04,5
142276,09,39
142276,11,52
142276,12,31
142276,13,154
142276,14,55
142276,15,142
142276,16,105
142276,19,17
142276,22,13
142276,23,37
142276,24,250
142276,26,91
142276,27,12
142276,30,8
142276,38,2
142276,40,31
142276,42,114
142276,43,58
142276,44,68
142276,45,109
142276,47,65
142276,48,37
142276,50,19
142276,51,969
142276,52,285
142276,54,33
142276,99,2804
142285,01,154
142285,03,244
142285,04,96
142285,05,1
142285,09,73
142285,10,18
142285,11,69
142285,13,276
142285,14,233
142285,15,14
142285,16,9
142285,19,42
142285,22,119
142285,23,39
142285,24,40
142285,26,96
142285,27,33
142285,30,20
142285,31,32
142285,38,9
142285,40,40
142285,42,131
142285,43,2
142285,44,22
142285,45,166
142285,50,107
142285,51,54
142285,52,261
142285,54,21
142285,99,2421
142294,03,7
142294,13,15
142294,16,4
142294,23,5
142294,26,43
142294,27,2
142294,30,10
142294,31,30
142294,40,5
142294,42,32
142294,45,30
142294,50,12
142294,52,80
142294,54,6
142294,99,281
142328,09,15
142328,10,13
142328,11,23
142328,13,42
142328,14,1
142328,15,20
142328,22,5
142328,23,5
142328,24,192
142328,26,13
142328,27,1
142328,30,44
142328,31,36
142328,40,3
142328,42,20
142328,43,25
142328,44,40
142328,45,3
142328,47,30
142328,48,10
142328,50,2
142328,51,307
142328,52,101
142328,54,1
142328,99,952
142407,12,87
142407,99,87
142443,05,1
142443,09,17
142443,11,32
142443,12,5
142443,13,29
142443,14,8
142443,15,14
142443,16,5
142443,19,21
142443,22,7
142443,23,6
142443,24,877
142443,26,2
142443,27,3
142443,31,2
142443,38,3
142443,42,12
142443,43,45
142443,44,19
142443,45,9
142443,46,7
142443,47,69
142443,48,20
142443,50,34
142443,51,148
142443,52,126
142443,54,2
142443,99,1523
142461,09,5
142461,11,9
142461,13,136
142461,14,10
142461,23,1
142461,24,14
142461,26,13
142461,27,1
142461,30,6
142461,31,13
142461,38,10
142461,39,16
142461,40,1
142461,42,7
142461,43,8
142461,44,50
142461,45,2
142461,50,13
142461,51,129
142461,52,62
142461,54,2
142461,99,508
142489,12,59
142489,99,59
142522,01,160
142522,03,25
142522,09,190
142522,11,797
142522,13,303
142522,14,200
142522,15,127
142522,19,824
142522,23,83
142522,24,1222
142522,26,440
142522,27,58
142522,30,1108
142522,31,44
142522,40,45
142522,42,224
142522,44,113
142522,45,102
142522,47,1
142522,48,2
142522,50,222
142522,51,661
142522,52,1506
142522,54,132
142522,99,8589
142559,01,66
142559,03,9
142559,11,56
142559,12,28
142559,13,36
142559,14,11
142559,15,41
142559,16,2
142559,19,40
142559,23,2
142559,24,282
142559,25,7
142559,26,12
142559,27,3
142559,30,11
142559,31,1
142559,40,3
142559,42,13
142559,43,30
142559,44,18
142559,45,44
142559,46,1
142559,47,56
142559,48,51
142559,50,19
142559,51,321
142559,52,99
142559,54,8
142559,99,1270
142832,31,14
142832,42,384
142832,44,42
142832,51,100
142832,52,14
142832,99,554
142887,10,2
142887,50,30
142887,99,32
142957,38,1
142957,99,1
143048,04,17
143048,09,2
143048,13,23
143048,23,33
143048,30,1
143048,50,806
143048,51,20
143048,99,902
143084,03,14
143084,05,3
143084,09,28
143084,11,18
143084,13,45
143084,14,4
143084,16,8
143084,23,18
143084,26,94
143084,27,9
143084,30,8
143084,38,3
143084,40,10
143084,42,35
143084,45,32
143084,50,19
143084,51,64
143084,52,123
143084,54,10
143084,99,545
143118,03,8
143118,09,23
143118,11,29
143118,13,288
143118,16,3
143118,23,7
143118,24,23
143118,26,11
143118,27,18
143118,31,80
143118,42,91
143118,43,78
143118,44,819
143118,45,16
143118,50,24
143118,51,322
143118,52,363
143118,54,16
143118,99,2219
143215,01,30
143215,10,32
143215,11,105
143215,12,15
143215,14,5
143215,15,14
143215,16,18
143215,19,122
143215,22,12
143215,24,787
143215,30,116
143215,43,390
143215,44,7
143215,46,69
143215,47,111
143215,48,201
143215,49,6
143215,50,9
143215,51,565
143215,52,49
143215,99,2663
143233,39,19
143233,99,19
143279,01,88
143279,11,19
143279,15,13
143279,19,12
143279,24,439
143279,30,85
143279,43,5
143279,46,3
143279,47,15
143279,48,45
143279,50,4
143279,51,312
143279,52,24
143279,99,1064
143288,11,3
143288,13,16
143288,23,4
143288,26,7
143288,27,1
143288,30,1
143288,31,6
143288,42,1
143288,43,9
143288,50,7
143288,51,1
143288,52,13
143288,99,69
143297,51,58
143297,99,58
143358,03,2
143358,05,1
143358,09,72
143358,10,17
143358,11,157
143358,13,111
143358,14,240
143358,16,4
143358,19,5
143358,23,19
143358,24,4
143358,26,46
143358,27,3
143358,30,4
143358,38,4
143358,40,12
143358,42,73
143358,43,12
143358,44,12
143358,45,22
143358,50,75
143358,51,428
143358,52,208
143358,54,7
143358,99,1538
143376,12,81
143376,99,81
143464,12,47
143464,99,47
143473,12,20
143473,99,20
143482,12,14
143482,99,14
143491,12,20
143491,99,20
143552,12,26
143552,99,26
143613,11,33
143613,12,6
143613,24,272
143613,30,36
143613,43,2
143613,47,7
143613,48,23
143613,51,79
143613,52,16
143613,99,474
143659,39,73
143659,99,73
143853,26,61
143853,42,68
143853,51,750
143853,99,879
143978,13,3
143978,42,320
143978,51,20
143978,52,7
143978,99,350
144005,05,2
144005,09,4
144005,11,48
144005,13,61
144005,16,1
144005,23,2
144005,24,28
144005,25,13
144005,26,13
144005,27,2
144005,31,5
144005,40,2
144005,42,78
144005,43,49
144005,44,17
144005,45,21
144005,50,9
144005,51,82
144005,52,63
144005,54,5
144005,99,505
144014,38,11
144014,39,36
144014,99,47
144050,03,81
144050,05,50
144050,09,27
144050,11,667
144050,13,17
144050,14,72
144050,16,108
144050,22,291
144050,23,71
144050,24,145
144050,26,352
144050,27,490
144050,30,280
144050,38,35
144050,39,58
144050,40,293
144050,42,160
144050,43,12
144050,44,270
144050,45,1779
144050,50,67
144050,51,139
144050,52,1436
144050,54,94
144050,99,6994
144157,09,3
144157,10,2
144157,11,13
144157,12,118
144157,19,35
144157,24,140
144157,30,19
144157,43,6
144157,44,3
144157,46,114
144157,47,71
144157,48,7
144157,51,16
144157,52,6
144157,99,553
144166,11,12
144166,12,18
144166,19,76
144166,24,378
144166,30,112
144166,43,3
144166,51,1100
144166,99,1699
144175,01,3
144175,11,21
144175,19,15
144175,24,143
144175,30,28
144175,43,9
144175,47,23
144175,49,181
144175,52,92
144175,99,515
144184,11,16
144184,12,49
144184,13,52
144184,14,4
144184,15,1
144184,19,102
144184,24,255
144184,30,80
144184,41,1
144184,43,1
144184,47,45
144184,50,1
144184,52,9
144184,99,616
144193,01,16
144193,11,36
144193,14,8
144193,15,17
144193,19,96
144193,24,340
144193,30,92
144193,43,21
144193,46,557
144193,47,8
144193,48,137
144193,51,14
144193,52,17
144193,99,1359
144209,04,16
144209,10,22
144209,11,15
144209,13,4
144209,14,5
144209,15,69
144209,19,95
144209,22,7
144209,24,1205
144209,30,167
144209,44,3
144209,50,19
144209,51,1
144209,52,65
144209,99,1693
144218,04,4
144218,11,94
144218,14,49
144218,15,5
144218,22,33
144218,24,832
144218,25,2
144218,30,145
144218,43,18
144218,48,51
144218,50,6
144218,51,29
144218,52,16
144218,99,1284
144281,05,6
144281,09,121
144281,10,236
144281,11,7
144281,16,19
144281,23,79
144281,30,14
144281,40,30
144281,50,823
144281,51,1
144281,52,59
144281,99,1395
144351,09,8
144351,11,11
144351,13,858
144351,16,5
144351,23,4
144351,26,12
144351,27,1
144351,30,14
144351,31,342
144351,38,2
144351,39,9
144351,40,1
144351,42,61
144351,44,12
144351,45,21
144351,50,9
144351,51,34
144351,52,219
144351,54,2
144351,99,1625
144564,01,6
144564,11,12
144564,12,6
144564,15,23
144564,19,3
144564,24,246
144564,30,12
144564,43,4
144564,47,25
144564,48,7
144564,49,49
144564,51,128
144564,52,27
144564,99,548
144573,12,97
144573,99,97
144740,03,43
144740,04,6
144740,05,20
144740,09,374
144740,10,84
144740,11,638
144740,13,421
144740,14,21
144740,16,11
144740,22,199
144740,23,92
144740,24,127
144740,26,82
144740,27,89
144740,30,189
144740,31,26
144740,38,31
144740,40,22
144740,42,281
144740,44,49
144740,45,250
144740,50,642
144740,51,444
144740,52,1571
144740,54,31
144740,99,5743
144795,12,261
144795,99,261
144865,01,30
144865,09,8
144865,10,22
144865,11,258
144865,12,33
144865,14,24
144865,15,76
144865,16,21
144865,19,76
144865,22,26
144865,23,24
144865,24,794
144865,25,25
144865,30,244
144865,31,2
144865,43,84
144865,44,13
144865,45,3
144865,46,5
144865,47,97
144865,48,32
144865,50,93
144865,51,1041
144865,52,293
144865,99,3324
144883,11,6
144883,15,3
144883,23,4
144883,26,1
144883,30,7
144883,52,7
144883,99,28
144892,04,1
144892,09,124
144892,11,19
144892,13,348
144892,14,3
144892,15,718
144892,16,9
144892,19,47
144892,23,72
144892,24,87
144892,26,80
144892,27,11
144892,30,53
144892,31,102
144892,38,1
144892,40,13
144892,42,122
144892,43,62
144892,45,52
144892,50,129
144892,51,164
144892,52,178
144892,54,31
144892,99,2426
144944,10,6
144944,11,34
144944,12,63
144944,13,26
144944,14,29
144944,15,56
144944,16,7
144944,22,15
144944,24,844
144944,30,177
144944,31,8
144944,43,69
144944,44,12
144944,47,223
144944,48,64
144944,49,41
144944,50,9
144944,51,370
144944,52,54
144944,99,2107
144962,03,8
144962,09,5
144962,10,5
144962,11,49
144962,13,103
144962,16,8
144962,23,23
144962,24,2
144962,26,48
144962,27,3
144962,29,4
144962,30,1
144962,31,31
144962,38,4
144962,40,9
144962,42,104
144962,43,23
144962,45,35
144962,50,78
144962,51,261
144962,52,258
144962,54,6
144962,99,1068
144971,03,6
144971,09,4
144971,13,12
144971,23,1
144971,24,3
144971,26,7
144971,27,1
144971,30,7
144971,31,12
144971,42,8
144971,43,21
144971,45,2
144971,50,4
144971,51,3
144971,52,28
144971,99,119
145099,51,145
145099,99,145
145239,01,100
145239,51,83
145239,99,183
145275,38,13
145275,39,42
145275,51,3
145275,99,58
145309,12,19
145309,47,13
145309,99,32
145336,05,1
145336,09,26
145336,11,219
145336,13,113
145336,23,15
145336,24,89
145336,26,14
145336,27,8
145336,40,4
145336,42,135
145336,43,54
145336,44,74
145336,45,15
145336,50,15
145336,51,266
145336,52,214
145336,54,2
145336,99,1264
145354,51,17
145354,99,17
145372,01,6
145372,10,3
145372,13,89
145372,14,3
145372,16,1
145372,23,3
145372,24,3
145372,26,17
145372,27,5
145372,31,16
145372,38,7
145372,39,1
145372,40,3
145372,42,15
145372,43,16
145372,44,14
145372,50,19
145372,52,69
145372,99,290
145406,12,377
145406,99,377
145424,12,28
145424,99,28
145433,12,58
145433,99,58
145497,38,29
145497,52,2
145497,99,31
145521,01,35
145521,11,2
145521,12,12
145521,13,6
145521,14,6
145521,15,19
145521,19,27
145521,24,191
145521,30,31
145521,43,3
145521,47,13
145521,48,27
145521,49,122
145521,50,5
145521,51,132
145521,52,18
145521,99,649
145558,13,4
145558,26,41
145558,42,20
145558,51,523
145558,99,588
145600,04,99
145600,05,68
145600,09,95
145600,11,796
145600,13,418
145600,14,842
145600,15,10
145600,16,33
145600,19,63
145600,22,288
145600,23,94
145600,26,727
145600,27,136
145600,30,183
145600,31,153
145600,38,15
145600,40,118
145600,42,525
145600,43,175
145600,44,291
145600,45,282
145600,50,196
145600,51,2041
145600,52,1423
145600,54,35
145600,99,9106
145619,09,18
145619,11,12
145619,13,17
145619,14,3
145619,16,24
145619,19,27
145619,23,2
145619,24,5
145619,26,101
145619,27,2
145619,30,4
145619,31,15
145619,38,1
145619,39,1
145619,40,3
145619,42,52
145619,43,15
145619,45,19
145619,50,11
145619,51,508
145619,52,582
145619,54,4
145619,99,1426
145628,51,117
145628,99,117
145637,01,822
145637,03,128
145637,04,169
145637,05,44
145637,09,566
145637,11,2076
145637,13,581
145637,14,2734
145637,15,113
145637,16,86
145637,19,101
145637,22,270
145637,23,124
145637,26,605
145637,27,766
145637,30,457
145637,31,325
145637,38,14
145637,40,332
145637,42,573
145637,44,293
145637,45,750
145637,50,342
145637,51,501
145637,52,3935
145637,54,96
145637,99,16803
145646,03,5
145646,11,11
145646,13,16
145646,16,3
145646,23,16
145646,26,29
145646,27,4
145646,30,5
145646,31,9
145646,38,3
145646,40,14
145646,42,23
145646,45,20
145646,50,47
145646,51,46
145646,52,90
145646,54,6
145646,99,347
145682,01,43
145682,10,8
145682,11,30
145682,12,9
145682,14,18
145682,15,14
145682,16,5
145682,19,8
145682,22,12
145682,24,567
145682,25,2
145682,31,4
145682,43,6
145682,47,78
145682,48,75
145682,49,28
145682,51,334
145682,52,24
145682,99,1265
145691,01,16
145691,03,5
145691,09,1
145691,11,8
145691,13,19
145691,23,15
145691,26,34
145691,27,3
145691,30,6
145691,31,4
145691,40,7
145691,42,26
145691,45,34
145691,50,6
145691,51,27
145691,52,64
145691,54,8
145691,99,283
145707,11,6
145707,12,17
145707,24,234
145707,30,2
145707,43,1
145707,47,59
145707,48,26
145707,49,1
145707,51,206
145707,52,32
145707,99,584
145725,01,21
145725,04,157
145725,11,549
145725,13,2
145725,14,621
145725,15,54
145725,22,293
145725,24,3
145725,26,34
145725,27,30
145725,30,97
145725,40,47
145725,42,45
145725,44,6
145725,45,4
145725,50,5
145725,51,37
145725,52,136
145725,99,2141
145813,01,113
145813,03,13
145813,05,14
145813,09,282
145813,10,13
145813,11,272
145813,13,941
145813,15,90
145813,16,46
145813,19,89
145813,22,12
145813,23,125
145813,24,123
145813,25,1
145813,26,146
145813,27,105
145813,30,1
145813,31,218
145813,38,6
145813,40,71
145813,42,223
145813,43,187
145813,44,75
145813,45,218
145813,50,241
145813,51,658
145813,52,1080
145813,54,118
145813,99,5481
145831,01,17
145831,11,32
145831,14,2
145831,15,60
145831,19,25
145831,24,271
145831,30,114
145831,43,9
145831,46,26
145831,47,69
145831,48,38
145831,49,107
145831,50,2
145831,51,263
145831,52,17
145831,99,1052
145886,42,6
145886,51,9
145886,99,15
146205,01,1
146205,11,19
146205,12,32
146205,14,4
146205,15,20
146205,16,1
146205,19,14
146205,24,210
146205,30,55
146205,43,5
146205,47,57
146205,48,59
146205,50,5
146205,51,302
146205,52,22
146205,99,806
146278,01,28
146278,14,3
146278,15,5
146278,19,4
146278,24,209
146278,30,34
146278,43,11
146278,46,20
146278,47,7
146278,48,28
146278,49,1
146278,50,2
146278,51,120
146278,52,12
146278,99,484
146296,01,77
146296,04,5
146296,10,31
146296,11,320
146296,12,78
146296,13,4
146296,15,82
146296,19,73
146296,22,11
146296,24,595
146296,25,5
146296,30,112
146296,43,21
146296,44,14
146296,47,313
146296,48,52
146296,50,17
146296,51,511
146296,52,279
146296,99,2600
146339,04,29
146339,09,4
146339,11,2
146339,13,24
146339,24,13
146339,26,2
146339,27,2
146339,30,12
146339,31,18
146339,39,10
146339,42,54
146339,44,18
146339,50,4
146339,52,104
146339,99,296
146348,01,15
146348,11,16
146348,13,2
146348,14,3
146348,15,39
146348,19,24
146348,22,2
146348,24,200
146348,30,36
146348,43,52
146348,47,100
146348,48,37
146348,51,138
146348,52,18
146348,99,682
146366,01,81
146366,11,17
146366,12,65
146366,14,12
146366,15,21
146366,19,48
146366,24,264
146366,30,28
146366,43,34
146366,46,70
146366,47,76
146366,48,31
146366,50,7
146366,51,311
146366,52,81
146366,99,1146
146418,01,50
146418,11,35
146418,12,1
146418,14,5
146418,15,4
146418,19,8
146418,24,229
146418,30,129
146418,43,21
146418,46,3
146418,47,23
146418,48,8
146418,51,185
146418,52,12
146418,99,713
146427,03,15
146427,05,4
146427,09,1
146427,11,21
146427,13,16
146427,16,5
146427,23,19
146427,24,2
146427,26,27
146427,27,4
